sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
000ba013-9eb4-45ca-8e86-93fdc68c37e2__t0_12187080__evt_00,train,0.05426934361457825,0.10358691215515137,nan,nan,nan,nan,nan,nan,0.7578125,0.0,0.018507730215787888,0.03429071232676506,0.07052462548017502,3.4479497584043735,0.0,0.014684498310089111,1.072804479917977e-05,5.930233328399481e-06,4.797811470780289e-06,0.9999998211860657,C_speed_scale_failure,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,17,1,False
002d7967-a4eb-4d6c-a71d-a956e058cda5__t0_12186920__evt_00,train,1.7739810943603516,7.241325855255127,nan,nan,nan,nan,nan,nan,0.0,0.0,0.041836511343717575,0.12306979298591614,2.561319589614868,2.222338277361203,0.06300484389066696,3.339510917663574,-0.778257429599762,-6.037872791290283,5.259615421295166,0.9307530522346497,A_stop_or_decel_failure;C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,112,1,False
00763228-8e24-43b6-90f4-43539e492695__t0_13069032__evt_00,train,3.2168898582458496,10.297873497009277,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.1521076112985611,0.6154818534851074,4.609973430633545,2.4995432145245386,0.801163911819458,3.9189486503601074,2.1187572479248047,1.5986032485961914,0.5201539993286133,0.9753618240356445,C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,109,1,False
00bbc8b2-7d40-40f7-a1b3-a5853fe5bddc__t0_12206610__evt_01,train,0.1732703149318695,0.6730515956878662,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.0367392934858799,0.046208593994379044,0.23532985150814056,1.0008279716483104,10.078760147094727,9.982547760009766,4.296562671661377,4.969463348388672,0.6729006767272949,0.9999430775642395,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,53,1,False
00bbc8b2-7d40-40f7-a1b3-a5853fe5bddc__t0_6706610__evt_00,train,0.2710130512714386,0.809075117111206,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.04559975117444992,0.12359647452831268,0.3734736442565918,0.9878715113248787,9.732666969299316,9.612196922302246,-2.9488391876220703,-2.582491874694824,0.3663473129272461,0.9999849796295166,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,57,3,False
00d4efa8-62a5-47ce-b8c7-e2a6b67b8f5c__t0_7198027__evt_00,train,7.098298072814941,15.559330940246582,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.6594749093055725,2.0591726303100586,10.025035858154297,1.37075039840938,7.406926155090332,7.889936447143555,0.7068365812301636,1.8253194093704224,1.1184828281402588,0.9998892545700073,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,False,noisy,69,1,False
00dbbd01-4229-437d-8f5b-cd4bb6c0596f__t0_7869386__evt_00,train,0.2294921875,0.6996293663978577,nan,nan,nan,nan,nan,nan,0.078125,0.0,0.054782234132289886,0.16385896503925323,0.30890578031539917,0.9938438028801441,17.985380172729492,17.186355590820312,3.0691113471984863,3.0930778980255127,0.023966550827026367,1.0,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,54,1,False
0152b002-01f0-4ef1-b77c-f94b4275246c__t0_3066495__evt_00,train,0.38737472891807556,0.46790793538093567,nan,nan,nan,nan,nan,nan,0.0703125,0.0,0.034710321575403214,0.05676279589533806,0.5476767420768738,0.9949004240334791,12.350387573242188,14.174809455871582,-0.0005651260144077241,-0.09524332731962204,0.09467820078134537,0.9999994039535522,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,37,2,False
01f30837-55ca-496c-9a10-e837ea201144__t0_14014702__evt_01,train,0.9288434386253357,2.4233412742614746,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.15133175253868103,0.4179961383342743,1.2822579145431519,0.9613225947739473,5.216031074523926,3.742266893386841,11.380732536315918,9.02031135559082,2.3604211807250977,0.998102068901062,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,82,1,False
01f30837-55ca-496c-9a10-e837ea201144__t0_2214702__evt_00,train,1.3860691785812378,3.429563522338867,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.04031384736299515,0.1936408281326294,1.9977761507034302,1.0609822621344813,7.576706409454346,7.6896071434021,4.409715175628662,5.551246643066406,1.1415314674377441,0.9998881816864014,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,59,1,False
0262ea23-9be7-430e-8c62-d251b4cd9b01__t0_14887532__evt_00,train,0.6977486610412598,1.8886924982070923,nan,nan,nan,nan,nan,nan,0.0859375,0.0,0.09720305353403091,0.2646663188934326,0.9707239270210266,0.9866122649175512,23.642187118530273,23.07696533203125,-7.180109977722168,-7.184587001800537,0.004477024078369141,0.9999997019767761,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,57,1,False
027c10f0-ca30-414a-8fdd-d4200b736b9f__t0_12983236__evt_00,train,1.9750010967254639,3.1757123470306396,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.4479387700557709,1.254653811454773,2.6691205501556396,1.8100166966000821,0.0,0.09957148879766464,-0.021297147497534752,-0.044797834008932114,0.023500686511397362,0.9999995231628418,C_speed_scale_failure;E_long_horizon_divergence,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,72,1,False
02a6d7ea-2474-4296-811d-d46354b3381b__t0_2926428__evt_00,train,2.359236001968384,8.539670944213867,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.0943523421883583,0.312669962644577,3.388728380203247,1.3935480989556066,2.5289716720581055,5.099905490875244,-0.22388380765914917,-0.3794616758823395,0.1555778682231903,0.9999975562095642,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,74,1,False
02b17c24-05a9-4ddf-8090-40ef7b0e741e__t0_7726041__evt_00,train,1.1086018085479736,2.9849307537078857,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.17067429423332214,0.5335252285003662,1.5349326133728027,0.9691006653262515,15.315825462341309,14.307852745056152,0.6469904184341431,0.29666805267333984,0.3503223657608032,0.999993622303009,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,55,1,False
02fbf3cd-7161-4619-8f63-24bd8305038c__t0_12606587__evt_00,train,0.43825533986091614,0.23532436788082123,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.07310156524181366,0.3322611153125763,0.6042343378067017,0.9710331726450843,0.008396347984671593,0.20066140592098236,0.1663670688867569,0.12081065028905869,0.04555641859769821,0.9999842047691345,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,85,2,False
033c9e61-c529-4e08-8b64-266db4edaf6e__t0_12340943__evt_00,train,4.7850661277771,8.009927749633789,nan,nan,nan,nan,nan,nan,0.0,0.0,0.9789263606071472,2.5649356842041016,6.515130519866943,1.750526648693241,0.12583531439304352,0.09104984998703003,-0.6240416169166565,-1.2226922512054443,0.5986506342887878,0.999973475933075,C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,False,noisy,77,2,False
035949a0-989d-4b0c-9a34-1f971e2915d8__t0_10520480__evt_00,train,1.2109326124191284,2.4659979343414307,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.25124865770339966,0.7173391580581665,1.6471526622772217,0.9443555054162833,7.6990180015563965,7.15247917175293,8.44410228729248,7.267083644866943,1.177018642425537,0.9998447299003601,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,88,1,False
035949a0-989d-4b0c-9a34-1f971e2915d8__t0_15920480__evt_01,train,0.6922774314880371,3.148355484008789,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.05609304457902908,0.10758960247039795,0.9814520478248596,1.0617028250609322,7.4547648429870605,9.175188064575195,-14.965376853942871,-15.977154731750488,1.0117778778076172,0.999998927116394,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,77,3,False
03a83788-ce57-4bec-bf99-e6e82f64227a__t0_7156134__evt_00,train,2.25083065032959,6.252262115478516,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.08643119037151337,0.3073793947696686,3.2346487045288086,1.5757027832128268,1.5060558319091797,2.2794134616851807,0.016874361783266068,2.9981038570404053,2.981229543685913,0.9852616190910339,B_curvature_or_lateral_failure;C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,89,1,False
04b4b3e7-216d-425c-8351-fb8045ecb609__t0_6257584__evt_01,train,1.7019498348236084,3.160719156265259,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.5103362798690796,1.356480360031128,2.2435925006866455,1.2617675519697182,0.0,0.5223691463470459,-0.21108894050121307,-0.45062631368637085,0.23953737318515778,0.9999280571937561,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,62,1,False
05313489-f832-48d2-b044-1215fbf1517f__t0_3470708__evt_00,train,0.28000718355178833,1.1628586053848267,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.06188835948705673,0.15539027750492096,0.3791521191596985,0.963444697000311,5.217649459838867,4.413480281829834,-7.447824001312256,-7.224371910095215,0.22345209121704102,0.9999990463256836,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,104,1,False
054c8dba-2f98-4d80-aaae-41bacc76db05__t0_8998275__evt_00,train,2.6840596199035645,9.541261672973633,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.07145796716213226,0.1608998328447342,3.871605634689331,1.072834006177846,23.843032836914062,26.67361068725586,-8.60617733001709,-9.811338424682617,1.2051610946655273,0.9999915361404419,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,66,1,False
056535bc-814d-4b4f-834f-33848248104b__t0_6330826__evt_00,train,0.5938340425491333,2.4677894115448,nan,nan,nan,nan,nan,nan,0.0,0.0,0.028285842388868332,0.07249020040035248,0.8509013652801514,0.8719848569705674,2.1126296520233154,1.0992038249969482,-2.856470823287964,-0.7191399335861206,2.137331008911133,0.9895347952842712,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,71,1,False
057f87be-ad6f-4883-850f-21e17b57d9ee__t0_2588518__evt_00,train,1.6063058376312256,4.828771591186523,nan,nan,nan,nan,nan,nan,0.0,0.0,0.26432326436042786,0.615035891532898,2.2162978649139404,0.8490722317294345,7.017383575439453,5.726068019866943,0.10375691205263138,0.02064070850610733,0.08311620354652405,0.9999969005584717,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,86,1,False
0601e06d-e0b1-4315-b0dc-07aa99ef1981__t0_11910869__evt_00,train,0.3560360074043274,0.8964571356773376,nan,nan,nan,nan,nan,nan,0.28125,0.0,0.13343170285224915,0.3336547315120697,0.45721977949142456,1.0063297537592224,19.465665817260742,20.61650276184082,-3.7358651161193848,-3.9998087882995605,0.2639436721801758,0.9999984502792358,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,63,1,False
066d71ee-d248-4abc-a86d-dda7bbed5d25__t0_6554373__evt_00,train,0.6316293478012085,2.1697652339935303,nan,nan,nan,nan,nan,nan,0.078125,0.0,0.034377120435237885,0.1735532134771347,0.9031076431274414,0.9879340321404171,7.817904949188232,7.408022403717041,-17.663326263427734,-16.527053833007812,1.1362724304199219,0.9994181394577026,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,109,1,False
066d71ee-d248-4abc-a86d-dda7bbed5d25__t0_7954373__evt_01,train,1.277136206626892,3.8940365314483643,nan,nan,nan,nan,nan,nan,0.0,0.0,0.11430174112319946,0.2926967442035675,1.8056972026824951,1.0625579065663122,10.226655960083008,11.009000778198242,-30.101573944091797,-33.199249267578125,3.097675323486328,0.99996018409729,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,112,1,False
0671e7a3-9d15-4fb9-a249-b82ea9e85a62__t0_10493264__evt_00,train,0.2918891906738281,1.5034396648406982,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.04277057573199272,0.06360914558172226,0.4051249325275421,0.9769823691643398,10.561885833740234,9.809207916259766,0.6489031910896301,0.3488345444202423,0.3000686466693878,0.9999895691871643,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,56,2,False
067b75af-02f3-4f40-866e-9649f355dea1__t0_14433401__evt_00,train,4.2666425704956055,12.677872657775879,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.44761210680007935,1.2201848030090332,6.002566337585449,1.5177338906504654,1.0032464265823364,5.15327787399292,0.36093026399612427,0.23625677824020386,0.12467348575592041,0.9999645948410034,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,62,1,False
069e47bd-506f-4f96-a16f-41b994370e9f__t0_2986884__evt_00,train,1.1258429288864136,3.309591054916382,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.046037863940000534,0.1732812225818634,1.6166634559631348,1.0810858614966439,7.837953567504883,9.019068717956543,-1.2385097742080688,-0.8104202747344971,0.4280894994735718,0.9999262690544128,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,88,1,False
069e47bd-506f-4f96-a16f-41b994370e9f__t0_9386884__evt_01,train,1.2019011974334717,2.4562530517578125,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.15690532326698303,0.563462495803833,1.6768994331359863,0.951833239864454,11.553994178771973,7.819726467132568,-1.9260560274124146,-1.3288339376449585,0.597222089767456,0.9999433755874634,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,59,1,False
06d6dfb4-5206-4687-9b07-968d4b9dda1b__t0_13473955__evt_00,train,0.33838868141174316,1.1133874654769897,nan,nan,nan,nan,nan,nan,0.0625,0.0,0.06443814933300018,0.17002125084400177,0.4629116952419281,1.0162257578511336,7.141932010650635,7.792506694793701,0.7354367971420288,0.6057778596878052,0.12965893745422363,0.9999977350234985,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,76,1,False
0733a492-08a9-4176-ae41-808e031daf89__t0_4059853__evt_00,train,0.06824718415737152,0.04536835476756096,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.03892306238412857,0.08296360820531845,0.08157633244991302,0.9951958228504721,3.1255366802215576,2.2766096591949463,-0.01031847856938839,0.0005226421635597944,0.010841120965778828,0.9999992251396179,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,58,1,False
087130e1-01d0-4263-9dbd-e589fe785e9e__t0_9874491__evt_00,train,0.4051726460456848,0.949714183807373,nan,nan,nan,nan,nan,nan,0.0,0.0,0.1041213721036911,0.375210702419281,0.5420141816139221,0.9527908810902024,5.03322172164917,4.867451190948486,0.05736091360449791,-0.039746955037117004,0.09710787236690521,0.9999877214431763,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,64,1,False
08e580b5-a65c-43c9-8c9f-fa5e6494483c__t0_4338664__evt_00,train,0.20288626849651337,0.25599759817123413,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.14233112335205078,0.3534035384654999,0.2304113358259201,0.9984770700001017,0.0,0.08684517443180084,0.749264657497406,0.6648166179656982,0.08444803953170776,0.9999821782112122,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,96,1,False
08e580b5-a65c-43c9-8c9f-fa5e6494483c__t0_9538664__evt_01,train,0.019307155162096024,0.038860417902469635,nan,nan,nan,nan,nan,nan,0.921875,0.0,0.0058547803200781345,0.01093345321714878,0.025421874597668648,40082.74897933006,0.0,0.012345537543296814,0.0,5.780430356594479e-09,5.780430356594479e-09,nan,F_repetition_or_local_band_oscillation,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,10,1,False
0abe118e-aa79-41f6-a719-f2df8abaf1ea__t0_8757247__evt_00,train,0.40110287070274353,0.9083551168441772,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.022537272423505783,0.046058252453804016,0.5731781721115112,0.9496499802631203,0.0,0.0042152414098382,0.057526085525751114,-0.000885577464941889,0.05841166153550148,0.9999944567680359,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,64,1,False
0af40d4b-4c73-4431-ab3b-79acbe30338e__t0_10840275__evt_00,train,0.3036697506904602,1.026297688484192,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.07987438887357712,0.1527412086725235,0.40539494156837463,0.9768982470382865,9.436380386352539,8.234251976013184,21.003162384033203,20.242191314697266,0.7609710693359375,0.9999718070030212,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,98,1,False
0b7364d5-c93f-47fd-8b46-b59d961b5240__t0_8864109__evt_00,train,2.30806827545166,3.7557404041290283,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.33748823404312134,1.0712134838104248,3.2037863731384277,0.9308334141996096,11.72464370727539,12.53400993347168,0.4278007745742798,0.7625207304954529,0.3347199559211731,0.9999737739562988,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,76,1,False
0b7fd1d7-d5d4-4570-bed9-624b631827c5__t0_4061549__evt_00,train,1.2785403728485107,2.578150987625122,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.1507251113653183,0.45978912711143494,1.791183590888977,0.8213874200941688,2.60939359664917,2.4087419509887695,0.13179390132427216,0.12180715799331665,0.009986743330955505,0.9999994039535522,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,64,1,False
0bb8b5ba-be70-4ac8-8e51-fe1cc8b5c3b6__t0_11142635__evt_00,train,0.5471883416175842,2.0549051761627197,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.20537984371185303,0.5269047617912292,0.702555775642395,0.963752502482294,10.749744415283203,9.164961814880371,-0.7433552742004395,-0.18628239631652832,0.5570728778839111,0.999950647354126,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,51,1,False
0bb8b5ba-be70-4ac8-8e51-fe1cc8b5c3b6__t0_12642635__evt_01,train,0.5996826887130737,1.7404136657714844,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.08826324343681335,0.23365560173988342,0.8321461081504822,0.9726397628477508,11.52530574798584,10.795546531677246,-2.4464688301086426,-2.857483386993408,0.4110145568847656,0.9999675750732422,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,66,1,False
0c7917da-3bd6-4e24-b7c5-8525ae9d0f4a__t0_3702313__evt_00,train,2.5552639961242676,13.084195137023926,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.1777837574481964,0.5669676661491394,3.635936737060547,1.2709118126038395,2.4602980613708496,10.674992561340332,1.3068372011184692,-0.5517418384552002,1.8585790395736694,0.9993331432342529,E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,81,1,False
0c7917da-3bd6-4e24-b7c5-8525ae9d0f4a__t0_7102313__evt_01,train,0.488290935754776,1.1154578924179077,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.10838840901851654,0.3958154022693634,0.660973846912384,1.0606498322922628,0.0,0.5117130279541016,-0.6098368167877197,-0.5816926956176758,0.028144121170043945,0.9999938011169434,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,86,1,False
0d7556a6-264f-4b2b-a25b-367bcd1e22b2__t0_7962444__evt_00,train,1.0865731239318848,1.1706305742263794,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.16899742186069489,0.6043741703033447,1.5036529302597046,0.9516261910823214,4.611058235168457,5.840454578399658,-0.34336164593696594,-0.3514285683631897,0.008066922426223755,0.9999995827674866,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,104,1,False
0d7556a6-264f-4b2b-a25b-367bcd1e22b2__t0_8362444__evt_01,train,0.8007200956344604,1.713144063949585,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.13745003938674927,0.08893619477748871,1.1022064685821533,1.070172802191404,4.248405456542969,4.536026954650879,-0.2962706685066223,-0.1297360062599182,0.1665346622467041,0.999973714351654,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,71,1,False
0d963037-0a7e-4eda-8b95-9afb64a76ac0__t0_16391955__evt_00,train,1.5830912590026855,2.1922965049743652,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.0852576270699501,0.3454210162162781,2.2639248371124268,0.8790109116735743,0.11253522336483002,1.4367961883544922,-0.16312479972839355,0.10795603692531586,0.2710808515548706,0.999872088432312,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,78,1,False
0dd725e0-11c1-47b8-b061-e64198785267__t0_11455884__evt_00,train,0.9625476598739624,1.7884920835494995,nan,nan,nan,nan,nan,nan,0.109375,0.0,0.2284529209136963,0.5826783180236816,1.2962270975112915,1.1326034351760264,1.1678411960601807,1.3062998056411743,0.15659865736961365,0.19502438604831696,0.03842572867870331,0.9999994039535522,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,75,3,False
0debc092-2aea-4ef2-b2d8-9c44d51f3767__t0_12241281__evt_02,train,2.2194113731384277,8.469121932983398,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.07347051054239273,0.22334736585617065,3.194838762283325,0.8971066150511149,16.2534236907959,12.239944458007812,-3.149723768234253,-3.0158653259277344,0.13385844230651855,0.9999967217445374,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,60,1,False
0debc092-2aea-4ef2-b2d8-9c44d51f3767__t0_8441281__evt_00,train,1.6429694890975952,4.329317569732666,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.10279931873083115,0.37341976165771484,2.3430469036102295,1.0634452386447932,12.440733909606934,13.03686237335205,-1.5060551166534424,-1.3640602827072144,0.14199483394622803,0.9999948143959045,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,56,1,False
0debc092-2aea-4ef2-b2d8-9c44d51f3767__t0_8841281__evt_01,train,2.9762256145477295,8.077230453491211,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.1837727576494217,0.6327106952667236,4.2455220222473145,1.1175093596549488,12.818772315979004,13.988739967346191,-1.3703889846801758,-1.7703449726104736,0.39995598793029785,0.9999951720237732,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,73,1,False
0e5065fd-dc58-45c4-912b-d0d903569b33__t0_14780536__evt_00,train,0.699827253818512,1.3836336135864258,nan,nan,nan,nan,nan,nan,0.0703125,0.0,0.09698834270238876,0.3377089202404022,0.9738449454307556,1.016950672780655,13.675750732421875,13.80379581451416,-2.1185648441314697,-2.3025574684143066,0.18399262428283691,0.9999983906745911,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,66,1,False
0e9169fb-2690-4550-9d85-7284a7f23f0b__t0_14861002__evt_00,train,0.8824505805969238,2.6202173233032227,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.2320094108581543,0.6434914469718933,1.1781057119369507,1.0381023202262325,8.365499496459961,9.3528470993042,2.454143762588501,2.7630558013916016,0.3089120388031006,0.9999952912330627,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,55,4,False
0ef7d1a8-8dc3-4b1f-accc-1a96e6a38fb4__t0_3489022__evt_00,train,0.18441931903362274,0.36871063709259033,nan,nan,nan,nan,nan,nan,0.125,0.0,0.055192310363054276,0.13693968951702118,0.24315887689590454,1.003810084053624,14.721955299377441,14.400087356567383,0.02614627219736576,-0.14138317108154297,0.16752944886684418,0.9999980330467224,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,45,3,False
0f681741-dc23-474e-8f67-ccea0116a4f8__t0_15758609__evt_00,train,2.741006374359131,3.744173288345337,nan,nan,nan,nan,nan,nan,0.0,0.0,0.5895187258720398,1.5406930446624756,3.7189552783966064,1.1935524656968244,4.174245834350586,2.141636610031128,-10.255285263061523,-12.110757827758789,1.8554725646972656,0.9998461604118347,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,105,1,False
0f78fa96-270e-4f89-b8ec-cca60c05f7a5__t0_6479958__evt_00,train,1.6347861289978027,5.515941619873047,nan,nan,nan,nan,nan,nan,0.109375,0.0,0.07509306818246841,0.2744589149951935,2.343737840652466,1.030725481594897,25.875858306884766,28.055551528930664,11.158945083618164,11.939292907714844,0.7803478240966797,0.9999973177909851,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,30,1,False
0f8d9f6d-2c83-4eb3-b8f4-84ac86fed83d__t0_7782601__evt_00,train,0.28731220960617065,1.038992166519165,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.0755542665719986,0.1870645433664322,0.38356587290763855,1.0146373398978472,10.118513107299805,10.818391799926758,-1.1716166734695435,-1.4173846244812012,0.24576795101165771,0.9999947547912598,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,61,2,False
0fd1269c-7779-43fb-9325-11f93a674b24__t0_12079176__evt_01,train,0.42385008931159973,0.41737687587738037,nan,nan,nan,nan,nan,nan,0.0,0.0,0.15003758668899536,0.41677936911582947,0.5483103394508362,1.0076851985443898,5.597996234893799,6.231359004974365,-0.6428775787353516,-0.9282074570655823,0.2853298783302307,0.9999747276306152,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,51,3,False
0fd1269c-7779-43fb-9325-11f93a674b24__t0_13779176__evt_02,train,0.9707031846046448,2.219853401184082,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.3055582046508789,0.7497910857200623,1.2730417251586914,1.0593284807580199,4.984267234802246,6.173448085784912,-2.1744439601898193,-2.0868444442749023,0.08759951591491699,0.9999847412109375,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,76,1,False
0fd1269c-7779-43fb-9325-11f93a674b24__t0_5379176__evt_00,train,3.864104747772217,7.745102882385254,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.4186386168003082,1.4284471273422241,5.430225372314453,0.7308741676678395,6.195012092590332,5.819151401519775,0.3497985899448395,-0.10120938718318939,0.4510079622268677,0.9998555183410645,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,91,3,False
